3.422995E-15	3.201976E-15	1.655622E-15	6.259749E-16	1.350584E-16	2.963304E-17	6.355226E-18	1.253380E-18	2.576159E-19	4.108308E-20	6.476181E-21	1.439893E-21	5.866153E-22	4.490082E-22	4.260761E-22	4.166063E-22	4.046159E-22	3.884044E-22	3.686052E-22	3.461732E-22	3.220299E-22	2.969895E-22	2.717417E-22	2.468488E-22	2.227525E-22	1.997837E-22	1.781759E-22	1.580787E-22	1.395724E-22	1.226813E-22	1.073858E-22	9.363303E-23	8.134655E-23	7.043382E-23	6.079267E-23	5.231634E-23	4.489738E-23	3.843063E-23	3.281534E-23	2.795658E-23	
3.423100E-15	3.202344E-15	1.658710E-15	6.272599E-16	1.350594E-16	2.963304E-17	6.355226E-18	1.253099E-18	2.559515E-19	4.077839E-20	6.476178E-21	1.439889E-21	5.866106E-22	4.490031E-22	4.260707E-22	4.166006E-22	4.046100E-22	3.883984E-22	3.685992E-22	3.461674E-22	3.220241E-22	2.969840E-22	2.717364E-22	2.468438E-22	2.227478E-22	1.997794E-22	1.781718E-22	1.580749E-22	1.395690E-22	1.226782E-22	1.073830E-22	9.363051E-23	8.134430E-23	7.043181E-23	6.079089E-23	5.231476E-23	4.489598E-23	3.842940E-23	3.281426E-23	2.795564E-23	
3.423113E-15	3.202389E-15	1.659091E-15	6.274179E-16	1.350595E-16	2.963304E-17	6.355245E-18	1.253202E-18	2.580069E-19	4.210203E-20	6.476177E-21	1.439888E-21	5.866100E-22	4.490025E-22	4.260700E-22	4.165999E-22	4.046093E-22	3.883977E-22	3.685985E-22	3.461666E-22	3.220234E-22	2.969833E-22	2.717357E-22	2.468432E-22	2.227472E-22	1.997788E-22	1.781713E-22	1.580745E-22	1.395686E-22	1.226779E-22	1.073827E-22	9.363021E-23	8.134402E-23	7.043157E-23	6.079067E-23	5.231456E-23	4.489581E-23	3.842925E-23	3.281413E-23	2.795553E-23	
3.423127E-15	3.202440E-15	1.659520E-15	6.275954E-16	1.350596E-16	2.963304E-17	6.355203E-18	1.253029E-18	2.557051E-19	3.976284E-20	6.476177E-21	1.439888E-21	5.866094E-22	4.490018E-22	4.260693E-22	4.165991E-22	4.046085E-22	3.883969E-22	3.685977E-22	3.461658E-22	3.220227E-22	2.969826E-22	2.717350E-22	2.468425E-22	2.227466E-22	1.997782E-22	1.781708E-22	1.580740E-22	1.395681E-22	1.226774E-22	1.073823E-22	9.362986E-23	8.134371E-23	7.043129E-23	6.079043E-23	5.231435E-23	4.489562E-23	3.842909E-23	3.281399E-23	2.795540E-23	
3.423144E-15	3.202498E-15	1.660004E-15	6.277949E-16	1.350597E-16	2.963305E-17	6.355221E-18	1.253477E-18	2.567907E-19	3.970544E-20	6.476176E-21	1.439887E-21	5.866087E-22	4.490010E-22	4.260685E-22	4.165982E-22	4.046076E-22	3.883960E-22	3.685968E-22	3.461649E-22	3.220218E-22	2.969817E-22	2.717342E-22	2.468417E-22	2.227459E-22	1.997776E-22	1.781701E-22	1.580734E-22	1.395676E-22	1.226770E-22	1.073818E-22	9.362948E-23	8.134337E-23	7.043098E-23	6.079015E-23	5.231410E-23	4.489541E-23	3.842890E-23	3.281382E-23	2.795526E-23	
3.423162E-15	3.202563E-15	1.660548E-15	6.280193E-16	1.350599E-16	2.963305E-17	6.355233E-18	1.253348E-18	2.569645E-19	4.216658E-20	6.476176E-21	1.439886E-21	5.866079E-22	4.490001E-22	4.260675E-22	4.165973E-22	4.046066E-22	3.883950E-22	3.685958E-22	3.461639E-22	3.220208E-22	2.969808E-22	2.717333E-22	2.468409E-22	2.227450E-22	1.997768E-22	1.781694E-22	1.580728E-22	1.395670E-22	1.226764E-22	1.073814E-22	9.362904E-23	8.134298E-23	7.043064E-23	6.078984E-23	5.231383E-23	4.489517E-23	3.842869E-23	3.281364E-23	2.795510E-23	
3.423183E-15	3.202636E-15	1.661161E-15	6.282717E-16	1.350601E-16	2.963305E-17	6.355244E-18	1.253248E-18	2.591592E-19	4.246379E-20	6.476175E-21	1.439885E-21	5.866070E-22	4.489991E-22	4.260665E-22	4.165962E-22	4.046054E-22	3.883938E-22	3.685946E-22	3.461628E-22	3.220197E-22	2.969797E-22	2.717323E-22	2.468399E-22	2.227441E-22	1.997760E-22	1.781687E-22	1.580720E-22	1.395664E-22	1.226758E-22	1.073808E-22	9.362855E-23	8.134254E-23	7.043025E-23	6.078950E-23	5.231353E-23	4.489490E-23	3.842845E-23	3.281343E-23	2.795491E-23	
3.423207E-15	3.202719E-15	1.661853E-15	6.285556E-16	1.350603E-16	2.963305E-17	6.355208E-18	1.253040E-18	2.575517E-19	3.867868E-20	6.476174E-21	1.439884E-21	5.866060E-22	4.489980E-22	4.260653E-22	4.165949E-22	4.046041E-22	3.883925E-22	3.685933E-22	3.461615E-22	3.220184E-22	2.969785E-22	2.717311E-22	2.468388E-22	2.227431E-22	1.997750E-22	1.781678E-22	1.580712E-22	1.395656E-22	1.226752E-22	1.073802E-22	9.362801E-23	8.134205E-23	7.042981E-23	6.078911E-23	5.231318E-23	4.489460E-23	3.842818E-23	3.281320E-23	2.795471E-23	
3.423233E-15	3.202812E-15	1.662632E-15	6.288751E-16	1.350605E-16	2.963305E-17	6.355201E-18	1.253445E-18	2.574284E-19	4.169508E-20	6.476173E-21	1.439883E-21	5.866048E-22	4.489968E-22	4.260640E-22	4.165935E-22	4.046027E-22	3.883911E-22	3.685919E-22	3.461601E-22	3.220171E-22	2.969772E-22	2.717298E-22	2.468376E-22	2.227420E-22	1.997739E-22	1.781668E-22	1.580703E-22	1.395648E-22	1.226744E-22	1.073795E-22	9.362740E-23	8.134150E-23	7.042932E-23	6.078868E-23	5.231280E-23	4.489426E-23	3.842789E-23	3.281294E-23	2.795448E-23	
3.423263E-15	3.202917E-15	1.663513E-15	6.292349E-16	1.350607E-16	2.963305E-17	6.355212E-18	1.252997E-18	2.576701E-19	3.943983E-20	6.476172E-21	1.439882E-21	5.866036E-22	4.489954E-22	4.260625E-22	4.165920E-22	4.046011E-22	3.883894E-22	3.685902E-22	3.461585E-22	3.220155E-22	2.969757E-22	2.717284E-22	2.468362E-22	2.227407E-22	1.997727E-22	1.781657E-22	1.580693E-22	1.395639E-22	1.226736E-22	1.073788E-22	9.362671E-23	8.134089E-23	7.042877E-23	6.078819E-23	5.231237E-23	4.489388E-23	3.842755E-23	3.281264E-23	2.795423E-23	
3.423297E-15	3.203035E-15	1.664507E-15	6.296401E-16	1.350610E-16	2.963306E-17	6.355230E-18	1.253014E-18	2.578259E-19	3.859550E-20	6.476171E-21	1.439881E-21	5.866021E-22	4.489938E-22	4.260608E-22	4.165902E-22	4.045993E-22	3.883876E-22	3.685884E-22	3.461567E-22	3.220137E-22	2.969740E-22	2.717268E-22	2.468347E-22	2.227393E-22	1.997714E-22	1.781644E-22	1.580682E-22	1.395628E-22	1.226726E-22	1.073779E-22	9.362594E-23	8.134020E-23	7.042816E-23	6.078764E-23	5.231188E-23	4.489345E-23	3.842718E-23	3.281231E-23	2.795394E-23	
3.423335E-15	3.203169E-15	1.665631E-15	6.300967E-16	1.350613E-16	2.963306E-17	6.355206E-18	1.253088E-18	2.586160E-19	3.839693E-20	6.476170E-21	1.439880E-21	5.866005E-22	4.489921E-22	4.260589E-22	4.165883E-22	4.045973E-22	3.883856E-22	3.685864E-22	3.461547E-22	3.220118E-22	2.969721E-22	2.717250E-22	2.468330E-22	2.227376E-22	1.997699E-22	1.781631E-22	1.580669E-22	1.395616E-22	1.226716E-22	1.073769E-22	9.362507E-23	8.133942E-23	7.042747E-23	6.078703E-23	5.231134E-23	4.489297E-23	3.842676E-23	3.281195E-23	2.795362E-23	
