0.000000E+00	8.242197E-16	5.355974E-07	0.000000E+00	2.448021E-14	2.269928E-23	9.996432E-13	5.773053E-24	1.741093E-09	1.033233E-10	0.000000E+00	9.992634E-05	3.117390E-22	4.752757E-13	4.995386E-16	2.258027E-14	4.740829E-13	2.009719E-16	2.888745E-14	2.764514E-05	5.239219E-16	1.291682E-13	4.012517E-18	1.025431E-15	9.488245E-14	7.361775E-08	9.999946E-02	2.180208E-12	3.694854E-11	2.273030E-10	2.999979E-04	2.760962E-04	9.994202E-01	1.281089E-04	1.000000E+00	
0.000000E+00	8.419409E-16	5.355925E-07	0.000000E+00	2.471648E-14	2.350711E-23	1.000005E-12	5.978724E-24	1.740475E-09	1.044352E-10	0.000000E+00	9.992632E-05	3.228178E-22	4.860083E-13	5.168144E-16	2.258794E-14	4.791434E-13	2.056651E-16	2.919654E-14	2.763630E-05	5.362677E-16	1.303729E-13	4.106912E-18	1.037496E-15	9.599254E-14	7.364023E-08	9.999946E-02	2.180218E-12	3.696204E-11	2.273811E-10	2.999979E-04	2.793187E-04	9.994137E-01	1.281001E-04	1.000000E+00	
0.000000E+00	8.441445E-16	5.355919E-07	0.000000E+00	2.474569E-14	2.360828E-23	1.000050E-12	6.004483E-24	1.740399E-09	1.045725E-10	0.000000E+00	9.992632E-05	3.242053E-22	4.873428E-13	5.189767E-16	2.258889E-14	4.797684E-13	2.062490E-16	2.923522E-14	2.763521E-05	5.378038E-16	1.305211E-13	4.118656E-18	1.038989E-15	9.612977E-14	7.364122E-08	9.999946E-02	2.180219E-12	3.696371E-11	2.273908E-10	2.999979E-04	2.797171E-04	9.994129E-01	1.280990E-04	1.000000E+00	
0.000000E+00	8.466278E-16	5.355913E-07	0.000000E+00	2.477855E-14	2.372249E-23	1.000101E-12	6.033562E-24	1.740313E-09	1.047270E-10	0.000000E+00	9.992632E-05	3.257715E-22	4.888467E-13	5.214172E-16	2.258997E-14	4.804717E-13	2.069070E-16	2.927887E-14	2.763398E-05	5.395352E-16	1.306879E-13	4.131894E-18	1.040670E-15	9.628420E-14	7.364223E-08	9.999946E-02	2.180221E-12	3.696560E-11	2.274018E-10	2.999979E-04	2.801654E-04	9.994120E-01	1.280977E-04	1.000000E+00	
0.000000E+00	8.494281E-16	5.355905E-07	0.000000E+00	2.481556E-14	2.385152E-23	1.000158E-12	6.066412E-24	1.740217E-09	1.049009E-10	0.000000E+00	9.992632E-05	3.275409E-22	4.905424E-13	5.241737E-16	2.259118E-14	4.812634E-13	2.076491E-16	2.932817E-14	2.763260E-05	5.414879E-16	1.308757E-13	4.146823E-18	1.042563E-15	9.645807E-14	7.364326E-08	9.999946E-02	2.180222E-12	3.696773E-11	2.274141E-10	2.999979E-04	2.806701E-04	9.994110E-01	1.280964E-04	1.000000E+00	
0.000000E+00	8.525875E-16	5.355896E-07	0.000000E+00	2.485724E-14	2.399740E-23	1.000223E-12	6.103555E-24	1.740108E-09	1.050968E-10	0.000000E+00	9.992632E-05	3.295414E-22	4.924556E-13	5.272899E-16	2.259254E-14	4.821549E-13	2.084866E-16	2.938390E-14	2.763104E-05	5.436914E-16	1.310872E-13	4.163670E-18	1.044695E-15	9.665391E-14	7.364432E-08	9.999946E-02	2.180224E-12	3.697013E-11	2.274280E-10	2.999979E-04	2.812385E-04	9.994099E-01	1.280948E-04	1.000000E+00	
0.000000E+00	8.561547E-16	5.355887E-07	0.000000E+00	2.490420E-14	2.416250E-23	1.000295E-12	6.145592E-24	1.739985E-09	1.053174E-10	0.000000E+00	9.992632E-05	3.318055E-22	4.946157E-13	5.308158E-16	2.259408E-14	4.831593E-13	2.094323E-16	2.944695E-14	2.762928E-05	5.461799E-16	1.313254E-13	4.182695E-18	1.047099E-15	9.687458E-14	7.364539E-08	9.999946E-02	2.180226E-12	3.697284E-11	2.274437E-10	2.999979E-04	2.818791E-04	9.994086E-01	1.280930E-04	1.000000E+00	
0.000000E+00	8.601854E-16	5.355876E-07	0.000000E+00	2.495715E-14	2.434955E-23	1.000377E-12	6.193218E-24	1.739847E-09	1.055661E-10	0.000000E+00	9.992631E-05	3.343705E-22	4.970565E-13	5.348096E-16	2.259583E-14	4.842913E-13	2.105010E-16	2.951835E-14	2.762731E-05	5.489924E-16	1.315940E-13	4.204197E-18	1.049810E-15	9.712339E-14	7.364648E-08	9.999946E-02	2.180229E-12	3.697590E-11	2.274615E-10	2.999979E-04	2.826013E-04	9.994072E-01	1.280911E-04	1.000000E+00	
0.000000E+00	8.647439E-16	5.355863E-07	0.000000E+00	2.501688E-14	2.456173E-23	1.000470E-12	6.247242E-24	1.739691E-09	1.058466E-10	0.000000E+00	9.992631E-05	3.372801E-22	4.998167E-13	5.393386E-16	2.259780E-14	4.855680E-13	2.117100E-16	2.959932E-14	2.762507E-05	5.521739E-16	1.318969E-13	4.228520E-18	1.052870E-15	9.740407E-14	7.364757E-08	9.999946E-02	2.180231E-12	3.697936E-11	2.274815E-10	2.999979E-04	2.834160E-04	9.994055E-01	1.280888E-04	1.000000E+00	
0.000000E+00	8.699044E-16	5.355849E-07	0.000000E+00	2.508432E-14	2.480274E-23	1.000575E-12	6.308609E-24	1.739515E-09	1.061631E-10	0.000000E+00	9.992631E-05	3.405850E-22	5.029413E-13	5.444814E-16	2.260003E-14	4.870087E-13	2.130790E-16	2.969125E-14	2.762255E-05	5.557766E-16	1.322389E-13	4.256062E-18	1.056326E-15	9.772094E-14	7.364866E-08	9.999946E-02	2.180234E-12	3.698327E-11	2.275042E-10	2.999979E-04	2.843358E-04	9.994037E-01	1.280863E-04	1.000000E+00	
