0	15	15	15	15	15	15	15	15	15	15	15	
0	14	14	14	14	14	14	14	14	14	14	15	
0	14	14	14	14	14	14	14	14	14	14	16	
0	14	14	14	14	14	14	14	14	14	14	17	
0	14	14	14	14	14	14	14	14	14	14	18	
0	14	14	14	14	14	14	14	14	14	14	18	
0	14	14	14	14	14	14	14	14	14	14	19	
0	14	14	14	14	14	14	14	14	14	14	19	
0	14	14	14	14	14	14	14	14	14	14	20	
0	14	14	14	14	14	14	14	14	14	14	20	
0	14	14	14	14	14	14	14	14	14	14	20	
0	14	14	14	14	14	14	14	14	14	14	21	
0	14	14	14	14	14	14	14	14	14	14	21	
0	14	14	14	14	14	14	14	14	14	14	21	
0	14	14	14	14	14	14	14	14	14	14	21	
0	14	14	14	14	14	14	14	14	14	14	22	
0	14	14	14	14	14	14	14	14	14	14	22	
0	14	14	14	14	14	14	14	14	14	14	22	
0	14	14	14	14	14	14	14	14	14	14	22	
0	14	14	14	14	14	14	14	14	14	14	22	
0	14	14	14	14	14	14	14	14	14	14	23	
0	14	14	14	14	14	14	14	14	14	14	23	
0	14	14	14	14	14	14	14	14	14	14	23	
0	14	14	14	14	14	14	14	14	14	14	23	
0	13	13	13	13	13	13	13	13	13	13	22	
0	13	13	13	13	13	13	13	13	13	13	22	
0	13	13	13	13	13	13	13	13	13	13	23	
0	13	13	13	13	13	13	13	13	13	13	23	
0	13	13	13	13	13	13	13	13	13	13	23	
0	13	13	13	13	13	13	13	13	13	13	23	
0	13	13	13	13	13	13	13	13	13	13	23	
0	13	13	13	13	13	13	13	13	13	13	23	
0	13	13	13	13	13	13	13	13	13	13	23	
0	13	13	13	13	13	13	13	13	13	13	23	
0	13	13	13	13	13	13	13	13	13	13	24	
0	13	13	13	13	13	13	13	13	13	13	24	
0	13	13	13	13	13	13	13	13	13	13	24	
0	13	13	13	13	13	13	13	13	13	13	24	
0	13	13	13	13	13	13	13	13	13	13	24	
0	13	13	13	13	13	13	13	13	13	13	24	
0	13	13	13	13	13	13	13	13	13	13	24	
0	13	13	13	13	13	13	13	13	13	13	24	
0	12	12	12	12	12	12	12	12	12	12	23	
0	12	12	12	12	12	12	12	12	12	12	23	
0	12	12	12	12	12	12	12	12	12	12	23	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	12	12	12	12	12	12	12	12	12	12	24	
0	11	11	11	11	11	11	11	11	11	11	23	
0	11	11	11	11	11	11	11	11	11	11	23	
0	11	11	11	11	11	11	11	11	11	11	23	
0	11	11	11	11	11	11	11	11	11	11	24	
0	11	11	11	11	11	11	11	11	11	11	24	
0	11	11	11	11	11	11	11	11	11	11	24	
0	11	11	11	11	11	11	11	11	11	11	24	
0	11	11	11	11	11	11	11	11	11	11	24	
0	11	11	11	11	11	11	11	11	11	11	24	
0	11	11	11	11	11	11	11	11	11	11	24	
0	11	11	11	11	11	11	11	11	11	11	24	
0	10	10	10	10	10	10	10	10	10	10	23	
0	10	10	10	10	10	10	10	10	10	10	23	
0	10	10	10	10	10	10	10	10	10	10	23	
0	10	10	10	10	10	10	10	10	10	10	23	
0	10	10	10	10	10	10	10	10	10	10	23	
0	10	10	10	10	10	10	10	10	10	10	23	
0	10	10	10	10	10	10	10	10	10	10	23	
0	10	10	10	10	10	10	10	10	10	10	23	
0	9	9	9	9	9	9	9	9	9	9	22	
0	9	9	9	9	9	9	9	9	9	9	22	
0	9	9	9	9	9	9	9	9	9	9	23	
0	9	9	9	9	9	9	9	9	9	9	23	
0	9	9	9	9	9	9	9	9	9	9	23	
0	9	9	9	9	9	9	9	9	9	9	23	
0	8	8	8	8	8	8	8	8	8	8	22	
0	8	8	8	8	8	8	8	8	8	8	22	
0	8	8	8	8	8	8	8	8	8	8	22	
0	8	8	8	8	8	8	8	8	8	8	22	
0	8	8	8	8	8	8	8	8	8	8	22	
0	7	7	7	7	7	7	7	7	7	7	21	
0	7	7	7	7	7	7	7	7	7	7	21	
0	7	7	7	7	7	7	7	7	7	7	21	
0	7	7	7	7	7	7	7	7	7	7	21	
0	6	6	6	6	6	6	6	6	6	6	20	
0	6	6	6	6	6	6	6	6	6	6	20	
0	6	6	6	6	6	6	6	6	6	6	20	
0	5	5	5	5	5	5	5	5	5	5	19	
0	5	5	5	5	5	5	5	5	5	5	19	
0	4	4	4	4	4	4	4	4	4	4	18	
0	4	4	4	4	4	4	4	4	4	4	18	
0	3	3	3	3	3	3	3	3	3	3	17	
0	2	2	2	2	2	2	2	2	2	2	16	
0	1	1	1	1	1	1	1	1	1	1	15	
0	0	0	0	0	0	0	0	0	0	0	15	
