3.155693E+03	1.062599E-20	2.051200E-15	0.000000E+00	1.079244E-14	6.985124E-33	6.451806E-26	4.616932E-41	3.218803E-17	3.356726E-23	0.000000E+00	1.000000E-04	8.805666E-40	1.072364E-29	1.701111E-36	2.372286E-22	1.147639E-32	9.946713E-30	2.872434E-29	7.756706E-15	5.662446E-23	1.033985E-23	3.597069E-33	2.674490E-26	7.476503E-17	1.134186E-15	1.000000E-01	2.146037E-18	1.123184E-28	1.365265E-18	3.000000E-04	3.000000E-01	4.000001E-01	
3.155693E+04	1.062583E-18	2.051200E-14	0.000000E+00	1.079223E-13	6.966095E-30	6.451749E-25	4.494066E-37	3.218773E-16	3.356689E-21	0.000000E+00	1.000000E-04	8.571266E-36	1.069468E-26	1.655868E-32	2.372301E-21	7.911856E-30	5.102367E-27	2.872418E-27	7.756825E-14	5.662211E-21	1.033951E-21	3.587277E-30	2.674427E-24	7.476247E-16	1.134183E-14	1.000000E-01	2.147534E-17	1.124043E-26	1.365261E-17	3.000000E-04	2.999995E-01	4.000010E-01	
3.155693E+05	1.062428E-16	2.051200E-13	0.000000E+00	1.079007E-12	6.966229E-27	6.451186E-24	4.416604E-33	3.218475E-15	3.356322E-19	0.000000E+00	1.000000E-04	8.422927E-32	1.069732E-23	1.627570E-28	2.372454E-20	7.559465E-27	4.618958E-24	2.872259E-25	7.758022E-13	5.659852E-19	1.033614E-19	3.587414E-27	2.673801E-22	7.473679E-15	1.134151E-13	1.000000E-01	2.162501E-16	1.132639E-24	1.365219E-16	3.000000E-04	2.999951E-01	4.000098E-01	
3.155693E+06	1.060878E-14	2.051200E-12	0.000000E+00	1.076848E-11	6.942205E-24	6.445554E-23	4.385125E-29	3.215491E-14	3.352657E-17	0.000000E+00	1.000000E-04	8.356977E-28	1.068468E-20	1.618372E-24	2.374152E-19	7.516833E-24	4.551797E-21	2.870682E-23	7.769977E-12	5.636327E-17	1.030251E-17	3.575729E-24	2.667554E-20	7.448083E-14	1.133834E-12	1.000000E-01	2.311688E-15	1.218459E-22	1.364794E-15	3.000000E-04	2.999510E-01	4.000981E-01	
3.155693E+07	1.045548E-12	2.051200E-11	0.000000E+00	1.055572E-10	6.707234E-21	6.389594E-22	4.268498E-25	3.185885E-13	3.316294E-15	0.000000E+00	9.999999E-05	8.077372E-24	1.055920E-17	1.598741E-20	2.406753E-18	7.441820E-21	4.363137E-18	2.864104E-21	7.887968E-11	5.407376E-15	9.973921E-16	3.461351E-21	2.606381E-18	7.199351E-13	1.130664E-11	1.000000E-01	3.757038E-14	2.063222E-20	1.360565E-14	3.000000E-04	2.995100E-01	4.009800E-01	
3.155693E+08	9.080351E-11	2.051198E-10	0.000000E+00	8.703800E-10	4.815039E-18	5.864231E-21	3.289984E-21	2.911186E-12	2.980419E-13	0.000000E+00	9.999988E-05	5.796874E-20	9.397143E-15	1.416561E-16	3.875647E-17	6.772565E-18	2.918629E-15	1.084687E-18	8.927320E-10	3.636532E-13	7.330323E-14	2.533438E-18	2.104349E-16	5.295932E-12	1.099281E-10	1.000000E-01	1.440079E-12	9.339616E-18	1.319742E-13	3.000000E-04	2.951359E-01	4.097282E-01	
3.155693E+09	3.157056E-09	2.051181E-09	0.000000E+00	2.233105E-09	4.361826E-16	2.846599E-20	4.643874E-18	1.451884E-11	1.234887E-11	0.000000E+00	9.999913E-05	4.080451E-17	3.342755E-12	4.631328E-13	1.838631E-15	2.962825E-15	1.336003E-13	2.486931E-14	1.302993E-08	2.686001E-12	9.230023E-13	2.771030E-16	6.092524E-15	1.238363E-11	8.328210E-10	1.000000E-01	2.016259E-11	3.290399E-15	1.161260E-12	3.000000E-04	2.547589E-01	4.904821E-01	
3.155693E+10	8.034160E-09	2.051021E-08	0.000000E+00	6.004260E-10	1.947751E-17	3.324494E-20	4.532894E-18	4.290683E-11	6.766721E-11	0.000000E+00	9.999836E-05	3.035028E-18	2.187311E-11	3.785021E-12	1.738348E-15	6.363247E-14	7.971580E-15	7.496624E-13	1.716929E-07	1.403981E-13	1.919934E-13	3.342584E-17	3.201583E-15	2.660364E-12	1.633746E-09	9.999998E-02	5.840622E-12	1.800839E-14	1.009697E-11	2.999999E-04	5.850661E-02	8.829866E-01	
3.155693E+11	2.317809E-12	2.049470E-07	0.000000E+00	7.249517E-15	1.074174E-32	3.323638E-20	1.094926E-33	3.008621E-10	1.117242E-12	0.000000E+00	9.999835E-05	1.477753E-33	3.597690E-17	5.204627E-23	6.237239E-16	1.204987E-15	7.826745E-24	2.337087E-16	1.871161E-06	1.424201E-23	1.406307E-17	1.787633E-27	8.256042E-20	2.666897E-17	1.652095E-09	9.999980E-02	1.685369E-12	3.003774E-15	3.647229E-12	2.999997E-04	6.271682E-07	9.999969E-01	
3.155693E+12	2.241212E-19	2.033167E-06	0.000000E+00	6.163518E-15	7.464035E-33	3.323377E-20	6.177385E-34	2.800041E-09	2.813883E-13	0.000000E+00	9.999804E-05	1.206898E-33	2.732288E-17	3.149629E-23	6.076903E-16	2.353300E-16	8.806674E-24	2.336166E-16	1.874257E-05	1.232654E-23	1.646407E-17	1.813623E-27	6.830775E-20	2.450641E-17	1.954582E-09	9.999797E-02	1.666022E-12	2.926184E-15	3.646677E-12	2.999972E-04	6.032830E-07	9.999801E-01	
