3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	3.414018E-15	
3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	3.170307E-15	
1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	1.384155E-15	
4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	4.301400E-16	
1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	1.103596E-16	
2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	2.506543E-17	
5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	5.234122E-18	
1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	1.028072E-18	
1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	1.928748E-19	
3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	3.504973E-20	
