1.539841E-05	3.243381E-05	2.114659E-05	0.000000E+00	1.242283E-20	
1.540424E-05	3.244602E-05	2.115445E-05	0.000000E+00	3.218828E-21	
1.540448E-05	3.244651E-05	2.115476E-05	1.211456E-19	0.000000E+00	
1.540472E-05	3.244700E-05	2.115507E-05	2.189051E-20	0.000000E+00	
1.540496E-05	3.244749E-05	2.115537E-05	0.000000E+00	8.573905E-21	
1.540520E-05	3.244799E-05	2.115568E-05	0.000000E+00	7.878333E-21	
1.540544E-05	3.244847E-05	2.115598E-05	9.151926E-21	3.707391E-21	
1.540568E-05	3.244895E-05	2.115627E-05	5.902761E-21	1.497979E-21	
1.540591E-05	3.244941E-05	2.115654E-05	3.672020E-20	3.668339E-21	
1.540613E-05	3.244984E-05	2.115680E-05	0.000000E+00	8.446283E-21	
1.540633E-05	3.245024E-05	2.115703E-05	1.297681E-20	0.000000E+00	
1.540651E-05	3.245060E-05	2.115723E-05	0.000000E+00	7.666310E-21	
1.540667E-05	3.245089E-05	2.115738E-05	0.000000E+00	2.522164E-21	
1.540679E-05	3.245111E-05	2.115748E-05	1.065938E-19	0.000000E+00	
1.540687E-05	3.245123E-05	2.115750E-05	9.118177E-20	0.000000E+00	
1.540689E-05	3.245122E-05	2.115744E-05	0.000000E+00	1.286434E-21	
1.540684E-05	3.245104E-05	2.115726E-05	0.000000E+00	3.324200E-22	
1.540669E-05	3.245067E-05	2.115694E-05	0.000000E+00	2.167701E-21	
1.540643E-05	3.245003E-05	2.115644E-05	0.000000E+00	3.985082E-21	
1.540601E-05	3.244906E-05	2.115571E-05	1.522674E-20	0.000000E+00	
1.540540E-05	3.244766E-05	2.115468E-05	0.000000E+00	6.140104E-21	
1.540453E-05	3.244572E-05	2.115328E-05	4.115389E-20	2.398077E-21	
1.540334E-05	3.244306E-05	2.115139E-05	0.000000E+00	0.000000E+00	
1.540171E-05	3.243947E-05	2.114886E-05	9.292878E-20	0.000000E+00	
1.539950E-05	3.243461E-05	2.114548E-05	6.444068E-20	0.000000E+00	
1.539650E-05	3.242806E-05	2.114094E-05	1.160832E-19	0.000000E+00	
1.539239E-05	3.241914E-05	2.113481E-05	0.000000E+00	1.130782E-21	
1.538672E-05	3.240686E-05	2.112639E-05	7.477713E-22	6.236338E-21	
1.537874E-05	3.238960E-05	2.111463E-05	1.248381E-19	0.000000E+00	
1.536717E-05	3.236468E-05	2.109771E-05	4.306633E-20	8.322697E-22	
1.534972E-05	3.232717E-05	2.107232E-05	2.091774E-20	4.628667E-21	
1.532176E-05	3.226717E-05	2.103182E-05	6.706119E-20	2.323134E-21	
1.527230E-05	3.216119E-05	2.096043E-05	0.000000E+00	4.977220E-21	
1.519546E-05	3.199661E-05	2.084961E-05	1.491374E-19	0.000000E+00	
1.511714E-05	3.179787E-05	2.069252E-05	2.265813E-20	0.000000E+00	
1.498059E-05	3.145437E-05	2.042475E-05	0.000000E+00	3.293633E-22	
1.464848E-05	3.074105E-05	1.994115E-05	7.232206E-20	2.768922E-22	
1.426195E-05	2.986290E-05	1.930718E-05	8.322099E-20	0.000000E+00	
1.391337E-05	2.903793E-05	1.867540E-05	6.466567E-20	3.029349E-21	
1.373548E-05	2.855843E-05	1.823743E-05	1.159707E-20	2.385007E-21	
1.376393E-05	2.850425E-05	1.805483E-05	3.753084E-20	0.000000E+00	
1.389876E-05	2.868140E-05	1.803635E-05	0.000000E+00	2.576307E-21	
1.403247E-05	2.888672E-05	1.806855E-05	0.000000E+00	3.276467E-21	
1.417592E-05	2.911472E-05	1.812758E-05	0.000000E+00	1.042067E-20	
1.436256E-05	2.941351E-05	1.822427E-05	2.962961E-20	0.000000E+00	
1.444064E-05	2.954821E-05	1.826395E-05	6.984051E-20	0.000000E+00	
1.458292E-05	2.978525E-05	1.834743E-05	1.537993E-19	0.000000E+00	
1.478034E-05	3.010842E-05	1.846560E-05	0.000000E+00	0.000000E+00	
1.492730E-05	3.035581E-05	1.855644E-05	2.934837E-21	2.376836E-22	
1.510028E-05	3.064426E-05	1.866371E-05	3.694189E-20	1.546639E-21	
1.533648E-05	3.102907E-05	1.880701E-05	0.000000E+00	0.000000E+00	
1.547820E-05	3.127418E-05	1.890112E-05	0.000000E+00	3.795446E-21	
1.574950E-05	3.171416E-05	1.906633E-05	2.171184E-20	0.000000E+00	
1.592776E-05	3.201918E-05	1.918640E-05	4.259318E-20	0.000000E+00	
1.619043E-05	3.245145E-05	1.935359E-05	2.053393E-20	0.000000E+00	
1.642921E-05	3.285288E-05	1.951423E-05	0.000000E+00	0.000000E+00	
1.674122E-05	3.336448E-05	1.971622E-05	0.000000E+00	3.822061E-21	
1.708003E-05	3.391915E-05	1.993758E-05	0.000000E+00	0.000000E+00	
1.733582E-05	3.436363E-05	2.013165E-05	0.000000E+00	0.000000E+00	
1.774620E-05	3.503309E-05	2.040459E-05	7.477713E-20	0.000000E+00	
1.811631E-05	3.565578E-05	2.067353E-05	3.395742E-20	0.000000E+00	
1.858020E-05	3.641808E-05	2.099579E-05	1.453257E-19	0.000000E+00	
1.901182E-05	3.714980E-05	2.132380E-05	9.155235E-20	0.000000E+00	
1.955856E-05	3.805128E-05	2.171591E-05	4.122006E-20	0.000000E+00	
2.007855E-05	3.893573E-05	2.212334E-05	0.000000E+00	4.377669E-21	
2.064936E-05	3.990949E-05	2.257815E-05	3.262400E-21	0.000000E+00	
2.135602E-05	4.108371E-05	2.311012E-05	0.000000E+00	0.000000E+00	
2.202818E-05	4.224466E-05	2.367108E-05	9.767349E-21	1.031439E-21	
2.294189E-05	4.374250E-05	2.434579E-05	0.000000E+00	1.378590E-21	
2.373975E-05	4.513938E-05	2.504222E-05	0.000000E+00	0.000000E+00	
2.484128E-05	4.695388E-05	2.587636E-05	0.000000E+00	1.473968E-21	
2.589687E-05	4.877129E-05	2.677122E-05	0.000000E+00	1.412256E-21	
2.717240E-05	5.091684E-05	2.779867E-05	3.503937E-20	8.839504E-21	
2.850022E-05	5.320682E-05	2.893749E-05	6.723986E-20	0.000000E+00	
3.018116E-05	5.599487E-05	3.025708E-05	3.204829E-20	0.000000E+00	
3.188313E-05	5.892643E-05	3.172176E-05	7.411538E-21	0.000000E+00	
3.402153E-05	6.247685E-05	3.341661E-05	3.028143E-20	0.000000E+00	
3.636489E-05	6.642006E-05	3.533900E-05	0.000000E+00	1.557628E-20	
3.915322E-05	7.103992E-05	3.755228E-05	1.334077E-20	5.530242E-21	
4.236950E-05	7.635680E-05	4.009957E-05	8.981196E-20	0.000000E+00	
4.610398E-05	8.251388E-05	4.304748E-05	0.000000E+00	1.611801E-20	
5.059046E-05	8.980283E-05	4.648136E-05	9.490739E-20	0.000000E+00	
5.603768E-05	9.849927E-05	5.049901E-05	0.000000E+00	1.659014E-22	
6.218070E-05	1.084833E-04	5.523312E-05	0.000000E+00	2.404294E-20	
6.988322E-05	1.206813E-04	6.084588E-05	0.000000E+00	2.465188E-20	
7.935106E-05	1.354616E-04	6.754667E-05	2.436543E-20	0.000000E+00	
9.091682E-05	1.533812E-04	7.562286E-05	0.000000E+00	2.737806E-20	
1.058124E-04	1.755651E-04	8.528090E-05	2.938146E-21	1.023164E-20	
1.260736E-04	2.038571E-04	9.680604E-05	0.000000E+00	0.000000E+00	
1.501530E-04	2.382840E-04	1.113384E-04	0.000000E+00	0.000000E+00	
1.814704E-04	2.820235E-04	1.294363E-04	0.000000E+00	6.282077E-20	
2.234491E-04	3.381047E-04	1.517684E-04	0.000000E+00	5.800848E-20	
2.802208E-04	4.112940E-04	1.800163E-04	2.234579E-19	9.920972E-21	
3.558758E-04	5.075724E-04	2.168670E-04	0.000000E+00	1.021332E-19	
4.667994E-04	6.368080E-04	2.629128E-04	8.915022E-20	0.000000E+00	
6.236520E-04	8.124849E-04	3.237293E-04	1.686231E-18	1.556237E-21	
8.461800E-04	1.055467E-03	4.062962E-04	3.726945E-18	0.000000E+00	
1.193272E-03	1.395555E-03	5.105889E-04	0.000000E+00	2.425842E-20	
1.720777E-03	1.876688E-03	6.491846E-04	1.510895E-18	0.000000E+00	
2.521548E-03	2.569179E-03	8.389682E-04	9.334303E-19	2.034430E-19	
3.838304E-03	3.547225E-03	1.068035E-03	0.000000E+00	6.640143E-19	
5.941811E-03	4.937682E-03	1.352453E-03	0.000000E+00	9.656858E-19	
9.517825E-03	6.725092E-03	1.622615E-03	1.097331E-17	0.000000E+00	
1.516142E-02	8.926757E-03	1.855731E-03	0.000000E+00	2.671663E-18	
3.317001E-02	8.637308E-03	1.682703E-03	1.751664E-18	1.031349E-18	
4.217718E-02	1.141820E-02	2.150195E-03	1.366434E-17	0.000000E+00	
5.103885E-02	1.461535E-02	2.637964E-03	7.642270E-17	0.000000E+00	
5.837345E-02	1.791458E-02	3.085808E-03	0.000000E+00	3.853863E-18	
6.313548E-02	2.089585E-02	3.441660E-03	1.650359E-16	0.000000E+00	
6.505024E-02	2.318250E-02	3.680807E-03	3.862470E-19	4.729944E-18	
6.461241E-02	2.459942E-02	3.810487E-03	0.000000E+00	1.407606E-17	
5.124124E-02	2.052096E-02	3.142543E-03	0.000000E+00	0.000000E+00	
1.240737E-02	5.091744E-03	7.780533E-04	9.316515E-18	0.000000E+00	
1.699857E-03	7.014006E-04	1.071745E-04	0.000000E+00	8.709788E-20	
3.540021E-04	1.461698E-04	2.233513E-05	4.082434E-19	8.739422E-22	
9.332595E-05	3.851835E-05	5.885764E-06	0.000000E+00	1.937820E-20	
3.315282E-05	1.366980E-05	2.088829E-06	2.870317E-20	1.851253E-22	
1.746330E-05	7.193492E-06	1.099223E-06	0.000000E+00	1.756524E-21	
1.305725E-05	5.375517E-06	8.214288E-07	0.000000E+00	0.000000E+00	
1.185114E-05	4.878037E-06	7.454116E-07	8.931896E-21	0.000000E+00	
1.155306E-05	4.755183E-06	7.266389E-07	1.035630E-20	0.000000E+00	
1.148882E-05	4.728796E-06	7.226071E-07	0.000000E+00	0.000000E+00	
