2.309620E-08	9.125901E-09	2.657399E-10	1.334883E-12	1.013458E-13	2.611680E-14	6.796315E-15	2.034437E-15	5.639632E-16	1.686175E-16	4.809963E-17	1.451262E-17	4.187782E-18	1.302579E-18	3.645650E-19	9.102374E-20	2.563044E-20	6.382778E-21	1.519931E-21	3.617069E-22	8.264698E-23	1.829976E-23	3.306703E-24	5.287009E-25	1.428381E-24	2.595037E-25	7.585182E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.441144E-25	9.267412E-25	9.434019E-25	6.285644E-25	0.000000E+00	1.188466E-24	1.665266E-24	4.282821E-24	0.000000E+00	
2.310873E-08	9.131418E-09	2.659718E-10	1.346103E-12	1.034971E-13	2.667253E-14	6.940874E-15	2.077674E-15	5.759436E-16	1.721966E-16	4.912008E-17	1.482031E-17	4.276531E-18	1.330170E-18	3.722827E-19	9.294782E-20	2.617095E-20	6.517402E-21	1.551368E-21	3.689625E-22	8.555988E-23	1.987980E-23	4.293827E-24	1.029937E-24	6.052393E-25	1.835711E-25	0.000000E+00	3.095869E-25	0.000000E+00	0.000000E+00	0.000000E+00	9.766224E-25	2.980758E-25	5.876698E-26	1.215628E-24	1.981821E-24	1.179682E-24	6.667326E-25	0.000000E+00	1.466751E-24	6.657229E-24	
2.311031E-08	9.132111E-09	2.660008E-10	1.347505E-12	1.037659E-13	2.674197E-14	6.958937E-15	2.083077E-15	5.774405E-16	1.726438E-16	4.924758E-17	1.485876E-17	4.287620E-18	1.333618E-18	3.732490E-19	9.319038E-20	2.624087E-20	6.535762E-21	1.555674E-21	3.714473E-22	8.568913E-23	2.061045E-23	5.309627E-24	2.617251E-24	1.457663E-24	1.141412E-24	1.746854E-25	1.168675E-24	1.681826E-24	4.398436E-25	1.981114E-25	3.931935E-25	9.289626E-26	4.374202E-25	1.050737E-24	0.000000E+00	0.000000E+00	0.000000E+00	4.315637E-25	3.270554E-25	0.000000E+00	
2.311210E-08	9.132895E-09	2.660337E-10	1.349087E-12	1.040692E-13	2.682031E-14	6.979317E-15	2.089172E-15	5.791294E-16	1.731483E-16	4.939143E-17	1.490213E-17	4.300131E-18	1.337508E-18	3.743371E-19	9.346215E-20	2.631646E-20	6.553095E-21	1.559555E-21	3.714328E-22	8.526019E-23	1.715955E-23	3.649611E-24	1.013377E-24	1.290450E-24	3.305895E-25	0.000000E+00	0.000000E+00	1.065682E-24	9.620821E-25	1.370220E-24	3.041343E-25	0.000000E+00	5.006301E-25	1.096378E-24	1.192606E-24	3.126464E-24	2.213455E-24	1.412629E-24	5.557519E-24	2.511228E-25	
2.311411E-08	9.133782E-09	2.660708E-10	1.350874E-12	1.044116E-13	2.690877E-14	7.002327E-15	2.096054E-15	5.810363E-16	1.737180E-16	4.955385E-17	1.495111E-17	4.314257E-18	1.341901E-18	3.755662E-19	9.376714E-20	2.640102E-20	6.572673E-21	1.562707E-21	3.716242E-22	8.430053E-23	1.705293E-23	3.343458E-24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.766693E-25	0.000000E+00	0.000000E+00	
2.311640E-08	9.134785E-09	2.661129E-10	1.352893E-12	1.047986E-13	2.700873E-14	7.028327E-15	2.103831E-15	5.831910E-16	1.743617E-16	4.973737E-17	1.500644E-17	4.330218E-18	1.346862E-18	3.769560E-19	9.411702E-20	2.650056E-20	6.598118E-21	1.569648E-21	3.729720E-22	8.713831E-23	1.941290E-23	4.437210E-24	1.798956E-24	2.056440E-24	1.227240E-24	6.430037E-25	1.587314E-24	1.574188E-24	2.003530E-24	2.755586E-24	1.362647E-24	2.615333E-24	3.546517E-24	2.604427E-24	2.060681E-24	1.645576E-24	3.064163E-24	3.770780E-24	1.250262E-24	6.935918E-25	
2.311898E-08	9.135923E-09	2.661605E-10	1.355177E-12	1.052362E-13	2.712177E-14	7.057733E-15	2.112626E-15	5.856279E-16	1.750897E-16	4.994493E-17	1.506903E-17	4.348269E-18	1.352475E-18	3.785262E-19	9.450812E-20	2.660980E-20	6.626353E-21	1.577219E-21	3.755715E-22	8.645734E-23	1.902435E-23	4.121767E-24	1.072750E-24	4.582209E-25	0.000000E+00	0.000000E+00	0.000000E+00	2.809102E-25	6.165484E-25	1.500880E-24	0.000000E+00	3.620935E-25	2.976719E-25	1.647091E-24	1.914471E-25	6.919762E-25	1.809256E-24	2.180033E-24	2.722264E-24	9.991397E-25	
2.312192E-08	9.137213E-09	2.662144E-10	1.357763E-12	1.057316E-13	2.724975E-14	7.091023E-15	2.122582E-15	5.883867E-16	1.759138E-16	5.017990E-17	1.513988E-17	4.368704E-18	1.358827E-18	3.803022E-19	9.495091E-20	2.673521E-20	6.657202E-21	1.584547E-21	3.762230E-22	8.646259E-23	1.975661E-23	3.860445E-24	1.050132E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.053161E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	
2.312526E-08	9.138680E-09	2.662757E-10	1.360693E-12	1.062931E-13	2.739480E-14	7.128753E-15	2.133867E-15	5.915134E-16	1.768479E-16	5.044621E-17	1.522018E-17	4.391863E-18	1.366028E-18	3.823183E-19	9.545567E-20	2.687704E-20	6.692945E-21	1.592195E-21	3.783095E-22	8.711892E-23	2.009548E-23	4.416611E-24	9.160379E-25	0.000000E+00	9.517828E-25	1.758970E-25	0.000000E+00	1.371230E-25	1.134142E-24	3.958188E-26	1.827734E-24	3.438171E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.569680E-25	7.423623E-25	6.416607E-24	
2.312907E-08	9.140350E-09	2.663454E-10	1.364020E-12	1.069304E-13	2.755941E-14	7.171573E-15	2.146674E-15	5.950619E-16	1.779080E-16	5.074844E-17	1.531130E-17	4.418148E-18	1.374198E-18	3.846042E-19	9.602520E-20	2.703775E-20	6.733442E-21	1.603110E-21	3.815625E-22	8.861374E-23	1.937654E-23	4.724381E-24	1.556214E-24	8.659547E-25	9.538023E-25	1.295095E-24	5.757549E-25	1.095166E-24	2.589786E-24	1.600239E-24	1.027513E-24	2.073000E-25	0.000000E+00	3.894575E-25	0.000000E+00	0.000000E+00	1.073760E-24	5.397576E-24	0.000000E+00	0.000000E+00	
