8.147123E-08	3.243298E-08	9.741943E-10	8.259919E-12	5.620399E-13	1.304298E-13	3.090338E-14	8.127859E-15	1.956630E-15	4.897385E-16	1.144804E-16	2.762463E-17	6.286179E-18	1.576125E-18	3.566634E-19	6.561878E-20	1.496436E-20	2.829580E-21	4.975556E-22	9.537780E-23	1.785547E-23	4.093090E-24	1.481493E-24	1.172916E-24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.702312E-25	0.000000E+00	4.651073E-24	9.314264E-24	3.572063E-24	9.305984E-24	1.374481E-23	8.481227E-24	1.191778E-23	
8.161737E-08	3.250476E-08	9.780330E-10	8.491090E-12	5.857874E-13	1.359484E-13	3.221101E-14	8.471409E-15	2.039324E-15	5.104063E-16	1.193067E-16	2.878654E-17	6.549932E-18	1.642041E-18	3.715211E-19	6.832829E-20	1.558004E-20	2.941404E-21	5.129958E-22	9.853951E-23	1.478989E-23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.452106E-24	0.000000E+00	7.520558E-25	1.913259E-24	2.574640E-24	1.048718E-24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.097638E-24	0.000000E+00	0.000000E+00	
8.163637E-08	3.251406E-08	9.785274E-10	8.520667E-12	5.888247E-13	1.366542E-13	3.237826E-14	8.515346E-15	2.049900E-15	5.130493E-16	1.199239E-16	2.893510E-17	6.583662E-18	1.650474E-18	3.734291E-19	6.868295E-20	1.566154E-20	2.962651E-21	5.205284E-22	1.052676E-22	2.272323E-23	9.484304E-24	4.406514E-24	5.134336E-24	1.928607E-24	2.886246E-24	2.742459E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.449876E-25	0.000000E+00	1.565302E-24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	
8.165800E-08	3.252465E-08	9.790893E-10	8.554230E-12	5.922709E-13	1.374551E-13	3.256801E-14	8.565197E-15	2.061899E-15	5.160481E-16	1.206241E-16	2.910367E-17	6.621919E-18	1.660034E-18	3.755786E-19	6.907348E-20	1.575039E-20	2.977222E-21	5.214978E-22	9.929883E-23	1.754932E-23	2.317560E-24	0.000000E+00	5.464723E-25	0.000000E+00	0.000000E+00	1.736756E-24	2.788503E-24	8.819086E-24	7.285894E-24	5.850849E-24	4.810007E-24	9.138569E-24	6.270901E-24	6.109545E-24	3.290547E-24	3.319830E-24	3.394752E-24	0.000000E+00	0.000000E+00	0.000000E+00	
8.168270E-08	3.253672E-08	9.797290E-10	8.592372E-12	5.961868E-13	1.383651E-13	3.278363E-14	8.621842E-15	2.075534E-15	5.194556E-16	1.214198E-16	2.929520E-17	6.665389E-18	1.670901E-18	3.780356E-19	6.952170E-20	1.585331E-20	2.997447E-21	5.228646E-22	1.031577E-22	1.716884E-23	5.632745E-24	1.863580E-24	0.000000E+00	2.080068E-25	3.614876E-25	6.215971E-25	0.000000E+00	4.545051E-24	7.932533E-25	4.862917E-25	0.000000E+00	1.167868E-24	0.000000E+00	1.864791E-24	4.697723E-24	4.136711E-24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	
8.171093E-08	3.255051E-08	9.804586E-10	8.635787E-12	6.006436E-13	1.394007E-13	3.302904E-14	8.686312E-15	2.091052E-15	5.233336E-16	1.223253E-16	2.951317E-17	6.714862E-18	1.683262E-18	3.808217E-19	7.003580E-20	1.597101E-20	3.025287E-21	5.329927E-22	1.054324E-22	2.131363E-23	6.929253E-24	5.063250E-24	5.601644E-24	6.608559E-24	2.309482E-24	3.311954E-24	1.171301E-25	1.575197E-24	0.000000E+00	0.000000E+00	2.206690E-24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.529242E-24	7.896788E-24	1.265792E-23	0.000000E+00	1.056695E-24	
8.174331E-08	3.256631E-08	9.812925E-10	8.685300E-12	6.057257E-13	1.405817E-13	3.330887E-14	8.759824E-15	2.108747E-15	5.277556E-16	1.233579E-16	2.976170E-17	6.771273E-18	1.697354E-18	3.839939E-19	7.061286E-20	1.610209E-20	3.047947E-21	5.359064E-22	1.053880E-22	2.161009E-23	3.146356E-24	0.000000E+00	0.000000E+00	0.000000E+00	9.269431E-25	9.956056E-25	4.236877E-25	4.103591E-25	2.045333E-24	0.000000E+00	1.704444E-25	3.926886E-24	7.155435E-24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.306848E-25	0.000000E+00	
8.178054E-08	3.258445E-08	9.822480E-10	8.741887E-12	6.115331E-13	1.419312E-13	3.362863E-14	8.843826E-15	2.128967E-15	5.328085E-16	1.245377E-16	3.004569E-17	6.835725E-18	1.713460E-18	3.876252E-19	7.127732E-20	1.625251E-20	3.077506E-21	5.415553E-22	1.088970E-22	2.332746E-23	5.874275E-24	1.183418E-24	4.174677E-24	1.900334E-24	4.326946E-24	7.966056E-24	4.601192E-24	5.810863E-24	0.000000E+00	2.457308E-24	3.929916E-24	7.768955E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	
8.182347E-08	3.260535E-08	9.833458E-10	8.806719E-12	6.181855E-13	1.434770E-13	3.399492E-14	8.940048E-15	2.152129E-15	5.385964E-16	1.258892E-16	3.037097E-17	6.909541E-18	1.731907E-18	3.917846E-19	7.203810E-20	1.642195E-20	3.103383E-21	5.431038E-22	1.045358E-22	2.096547E-23	4.425901E-24	0.000000E+00	0.000000E+00	2.876553E-24	5.606087E-25	0.000000E+00	3.247330E-24	0.000000E+00	0.000000E+00	1.738776E-25	0.000000E+00	3.519960E-25	0.000000E+00	0.000000E+00	4.786177E-25	5.629311E-24	1.156195E-23	2.801226E-24	0.000000E+00	1.188204E-23	
8.187319E-08	3.262950E-08	9.846113E-10	8.881207E-12	6.258272E-13	1.452528E-13	3.441569E-14	9.050579E-15	2.178735E-15	5.452448E-16	1.274416E-16	3.074460E-17	6.994339E-18	1.753088E-18	3.965565E-19	7.290761E-20	1.661885E-20	3.141390E-21	5.492011E-22	1.097517E-22	1.870284E-23	2.045333E-24	0.000000E+00	1.630127E-24	2.930675E-24	2.800620E-24	6.545551E-24	6.667124E-24	3.936378E-24	9.995638E-24	7.312753E-24	5.227030E-24	3.783907E-24	1.849847E-24	3.732612E-24	2.062297E-24	0.000000E+00	5.987164E-24	5.779763E-25	0.000000E+00	8.930461E-24	
