4.368854E-22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	0.000000E+00	5.824793E-22	2.939844E-18	
2.909291E-17	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	1.119964E-26	5.824701E-22	2.939844E-18	
3.264254E-17	5.612566E-28	6.957364E-28	3.756142E-28	0.000000E+00	3.825783E-17	0.000000E+00	5.824689E-22	2.939844E-18	
3.662545E-17	7.989832E-28	9.661934E-28	1.123947E-28	0.000000E+00	3.825783E-17	0.000000E+00	5.824677E-22	2.939844E-18	
4.109425E-17	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	1.230371E-26	5.824663E-22	2.939844E-18	
4.610836E-17	3.965845E-27	4.523899E-27	1.107219E-27	0.000000E+00	3.825783E-17	0.000000E+00	5.824647E-22	2.939844E-18	
5.173437E-17	1.813703E-27	2.098166E-27	5.067216E-28	0.000000E+00	3.825783E-17	0.000000E+00	5.824629E-22	2.939844E-18	
5.804674E-17	1.800897E-27	2.051596E-27	1.851779E-27	0.000000E+00	3.825783E-17	0.000000E+00	5.824609E-22	2.939844E-18	
6.512911E-17	3.607594E-27	4.289141E-27	0.000000E+00	0.000000E+00	3.825783E-17	0.000000E+00	5.824586E-22	2.939844E-18	
7.307592E-17	1.010178E-27	1.196411E-27	3.829045E-28	1.907250E-27	3.825783E-17	0.000000E+00	5.824561E-22	2.939844E-18	
8.199206E-17	8.709456E-28	1.050817E-27	1.431614E-27	3.679790E-27	3.825783E-17	0.000000E+00	5.824532E-22	2.939844E-18	
9.199621E-17	0.000000E+00	0.000000E+00	8.884582E-28	2.222909E-27	3.825783E-17	1.641909E-27	5.824501E-22	2.939844E-18	
1.032209E-16	1.020290E-27	1.213134E-27	0.000000E+00	0.000000E+00	3.825783E-17	0.000000E+00	5.824465E-22	2.939844E-18	
1.158150E-16	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	2.359657E-26	5.824425E-22	2.939844E-18	
1.299458E-16	3.344157E-27	3.988340E-27	0.000000E+00	0.000000E+00	3.825783E-17	0.000000E+00	5.824380E-22	2.939844E-18	
1.458004E-16	6.030742E-27	7.166702E-27	0.000000E+00	0.000000E+00	3.825783E-17	0.000000E+00	5.824329E-22	2.939844E-18	
1.635895E-16	5.749309E-27	6.842847E-27	4.015617E-27	1.338069E-26	3.825783E-17	0.000000E+00	5.824273E-22	2.939844E-18	
1.835488E-16	5.509221E-28	6.529943E-28	0.000000E+00	0.000000E+00	3.825783E-17	1.229162E-26	5.824209E-22	2.939844E-18	
2.059427E-16	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	1.369577E-26	5.824138E-22	2.939844E-18	
2.310688E-16	9.422946E-27	1.114887E-26	2.271928E-27	6.992585E-27	3.825783E-17	0.000000E+00	5.824058E-22	2.939844E-18	
2.592595E-16	6.414767E-27	7.589623E-27	1.935323E-27	6.209734E-27	3.825783E-17	0.000000E+00	5.823968E-22	2.939844E-18	
2.908892E-16	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	1.638965E-26	5.823868E-22	2.939844E-18	
3.263766E-16	3.697138E-26	4.376142E-26	1.529476E-26	4.595970E-26	3.825783E-17	0.000000E+00	5.823755E-22	2.939844E-18	
3.661920E-16	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	1.471092E-25	5.823628E-22	2.939844E-18	
4.108630E-16	0.000000E+00	0.000000E+00	6.120249E-27	1.872025E-26	3.825783E-17	1.757246E-26	5.823486E-22	2.939844E-18	
4.609803E-16	5.279027E-27	6.252678E-27	1.028707E-26	3.177448E-26	3.825783E-17	0.000000E+00	5.823326E-22	2.939844E-18	
5.172071E-16	1.050491E-26	1.244694E-26	6.408291E-27	1.996682E-26	3.825783E-17	0.000000E+00	5.823148E-22	2.939844E-18	
5.802862E-16	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	7.782449E-26	5.822947E-22	2.939844E-18	
6.510482E-16	1.286085E-26	1.523265E-26	1.613423E-27	4.917101E-27	3.825783E-17	0.000000E+00	5.822721E-22	2.939844E-18	
7.304244E-16	5.630010E-28	6.668928E-28	1.448856E-26	4.399799E-26	3.825783E-17	0.000000E+00	5.822469E-22	2.939844E-18	
8.194490E-16	5.791244E-26	6.861761E-26	1.420948E-26	4.342177E-26	3.825783E-17	0.000000E+00	5.822185E-22	2.939844E-18	
9.163334E-16	2.198414E-26	2.616806E-26	2.054145E-26	6.332407E-26	3.825783E-17	0.000000E+00	5.821867E-22	2.939844E-18	
1.027978E-15	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	4.496979E-25	5.821510E-22	2.939844E-18	
1.153005E-15	2.054403E-26	2.444034E-26	2.870906E-27	8.857334E-27	3.825783E-17	0.000000E+00	5.821110E-22	2.939844E-18	
1.292793E-15	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	2.653965E-25	5.820660E-22	2.939844E-18	
1.445791E-15	3.636183E-26	4.341737E-26	1.447122E-26	4.459623E-26	3.825783E-17	0.000000E+00	5.820156E-22	2.939844E-18	
1.618122E-15	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	4.876007E-25	5.819591E-22	2.939844E-18	
1.806266E-15	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	5.857576E-25	5.818956E-22	2.939844E-18	
2.005763E-15	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	4.759113E-25	5.818244E-22	2.939844E-18	
2.213449E-15	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.825783E-17	9.612533E-25	5.817446E-22	2.939844E-18	
