2.276873E-08	9.024357E-09	2.663011E-10	1.741037E-12	1.064412E-13	2.751588E-14	7.269630E-15	2.215670E-15	6.249474E-16	1.902244E-16	5.516327E-17	1.687921E-17	4.934343E-18	1.550682E-18	4.369860E-19	1.101550E-19	3.105415E-20	7.765302E-21	1.855474E-21	4.415515E-22	1.007813E-22	2.180619E-23	3.730997E-24	5.674750E-26	0.000000E+00	0.000000E+00	1.504516E-26	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.512139E-24	6.327548E-25	1.167767E-24	1.151207E-24	3.677682E-24	4.953390E-24	7.946164E-24	
2.278236E-08	9.030898E-09	2.666376E-10	1.761359E-12	1.087188E-13	2.810572E-14	7.425382E-15	2.263080E-15	6.383126E-16	1.942878E-16	5.634093E-17	1.723926E-17	5.039544E-18	1.583722E-18	4.462940E-19	1.125012E-19	3.171652E-20	7.931872E-21	1.896070E-21	4.523773E-22	1.050301E-22	2.433135E-23	5.657180E-24	2.011406E-24	0.000000E+00	4.817479E-25	0.000000E+00	4.166195E-25	4.179322E-25	1.013175E-24	8.206173E-25	2.042557E-24	1.304587E-24	1.968997E-24	1.982527E-24	1.284644E-24	1.773359E-24	2.388191E-24	0.000000E+00	0.000000E+00	1.324781E-24	
2.278408E-08	9.031721E-09	2.666798E-10	1.763900E-12	1.090034E-13	2.817943E-14	7.444847E-15	2.269005E-15	6.399828E-16	1.947956E-16	5.648809E-17	1.728425E-17	5.052688E-18	1.587851E-18	4.474579E-19	1.127935E-19	3.179743E-20	7.952049E-21	1.900722E-21	4.544867E-22	1.032273E-22	2.210648E-23	5.877506E-24	1.269448E-24	9.141194E-25	1.692832E-24	1.166050E-24	0.000000E+00	0.000000E+00	0.000000E+00	1.230573E-24	2.071789E-24	6.151853E-25	1.246779E-24	7.366572E-25	1.905686E-24	2.721810E-24	0.000000E+00	2.331747E-24	4.559490E-25	0.000000E+00	
2.278602E-08	9.032650E-09	2.667275E-10	1.766766E-12	1.093246E-13	2.826260E-14	7.466809E-15	2.275689E-15	6.418673E-16	1.953685E-16	5.665414E-17	1.733501E-17	5.067521E-18	1.592510E-18	4.487698E-19	1.131253E-19	3.189240E-20	7.976477E-21	1.907015E-21	4.551034E-22	1.043560E-22	2.280462E-23	5.777743E-24	1.766645E-24	1.020243E-24	7.678078E-25	2.159838E-25	0.000000E+00	0.000000E+00	3.315993E-25	0.000000E+00	1.342603E-24	0.000000E+00	0.000000E+00	1.003885E-24	1.110211E-25	0.000000E+00	3.565803E-24	2.513147E-24	1.982022E-24	6.385002E-24	
2.278821E-08	9.033702E-09	2.667813E-10	1.770003E-12	1.096872E-13	2.835652E-14	7.491608E-15	2.283237E-15	6.439951E-16	1.960154E-16	5.684161E-17	1.739233E-17	5.084268E-18	1.597768E-18	4.502516E-19	1.134973E-19	3.199610E-20	8.000888E-21	1.911840E-21	4.556402E-22	1.044911E-22	2.293205E-23	4.472753E-24	4.309579E-25	4.363095E-25	4.116718E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.612089E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.720487E-25	1.632046E-24	0.000000E+00	4.452558E-24	
2.279070E-08	9.034892E-09	2.668423E-10	1.773661E-12	1.100970E-13	2.846264E-14	7.519630E-15	2.291767E-15	6.463995E-16	1.967464E-16	5.705347E-17	1.745710E-17	5.103191E-18	1.603713E-18	4.519269E-19	1.139209E-19	3.211637E-20	8.031992E-21	1.920225E-21	4.579345E-22	1.055536E-22	2.315924E-23	5.532578E-24	9.687464E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.848838E-25	0.000000E+00	0.000000E+00	0.000000E+00	1.949458E-24	4.382785E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.770782E-24	
2.279352E-08	9.036240E-09	2.669113E-10	1.777798E-12	1.105605E-13	2.858267E-14	7.551325E-15	2.301414E-15	6.491191E-16	1.975732E-16	5.729308E-17	1.753035E-17	5.124595E-18	1.610433E-18	4.538202E-19	1.143973E-19	3.225139E-20	8.066643E-21	1.929299E-21	4.604997E-22	1.064018E-22	2.438769E-23	6.101467E-24	2.240012E-24	7.610425E-25	1.237641E-24	1.268034E-24	5.960507E-25	1.485532E-24	1.251575E-24	1.904373E-24	1.898870E-24	2.172460E-24	2.100364E-24	4.425093E-24	2.465941E-24	3.622500E-24	1.215123E-24	5.241571E-25	2.680411E-24	8.020431E-24	
2.279672E-08	9.037771E-09	2.669895E-10	1.782483E-12	1.110853E-13	2.871857E-14	7.587209E-15	2.312336E-15	6.521980E-16	1.985092E-16	5.756435E-17	1.761328E-17	5.148826E-18	1.618045E-18	4.559634E-19	1.149362E-19	3.240093E-20	8.102446E-21	1.935920E-21	4.604262E-22	1.058304E-22	2.356596E-23	3.965863E-24	2.891901E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.485734E-24	4.821518E-25	1.666781E-24	1.519914E-24	1.534959E-24	1.806782E-24	1.728375E-24	2.954555E-24	0.000000E+00	8.087528E-25	0.000000E+00	
2.280036E-08	9.039510E-09	2.670783E-10	1.787794E-12	1.116801E-13	2.887261E-14	7.627884E-15	2.324716E-15	6.556880E-16	1.995702E-16	5.787184E-17	1.770729E-17	5.176290E-18	1.626671E-18	4.583948E-19	1.155497E-19	3.257488E-20	8.147025E-21	1.947161E-21	4.635115E-22	1.057929E-22	2.343914E-23	4.733872E-24	9.780361E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.643391E-26	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	
2.280450E-08	9.041490E-09	2.671792E-10	1.793822E-12	1.123553E-13	2.904744E-14	7.674049E-15	2.338767E-15	6.596490E-16	2.007744E-16	5.822081E-17	1.781397E-17	5.207460E-18	1.636460E-18	4.611524E-19	1.162432E-19	3.277053E-20	8.195138E-21	1.958527E-21	4.657861E-22	1.069194E-22	2.308977E-23	4.866350E-24	7.884065E-25	8.892797E-25	4.562014E-25	0.000000E+00	3.880438E-25	0.000000E+00	5.337496E-25	0.000000E+00	0.000000E+00	2.033620E-25	6.853119E-25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.610781E-25	8.848874E-24	
