3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516075E-20	6.492200E-21	1.458375E-21	6.073423E-22	4.716830E-22	4.503451E-22	4.420814E-22	4.308962E-22	4.150948E-22	3.953319E-22	3.725956E-22	3.478483E-22	3.219503E-22	2.956388E-22	2.695233E-22	2.440898E-22	2.197101E-22	1.966537E-22	1.751015E-22	1.551598E-22	1.368739E-22	1.202404E-22	1.052187E-22	9.174070E-23	7.971896E-23	6.905376E-23	5.963858E-23	5.136448E-23	4.412343E-23	3.781085E-23	3.232728E-23	
3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516074E-20	6.492193E-21	1.458367E-21	6.073331E-22	4.716730E-22	4.503344E-22	4.420701E-22	4.308845E-22	4.150829E-22	3.953200E-22	3.725838E-22	3.478367E-22	3.219391E-22	2.956281E-22	2.695130E-22	2.440801E-22	2.197011E-22	1.966453E-22	1.750938E-22	1.551527E-22	1.368674E-22	1.202345E-22	1.052134E-22	9.173594E-23	7.971470E-23	6.904996E-23	5.963521E-23	5.136150E-23	4.412080E-23	3.780854E-23	3.232525E-23	
3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516074E-20	6.492192E-21	1.458366E-21	6.073320E-22	4.716718E-22	4.503331E-22	4.420687E-22	4.308831E-22	4.150815E-22	3.953185E-22	3.725823E-22	3.478353E-22	3.219378E-22	2.956267E-22	2.695118E-22	2.440790E-22	2.197000E-22	1.966443E-22	1.750928E-22	1.551519E-22	1.368666E-22	1.202338E-22	1.052128E-22	9.173536E-23	7.971418E-23	6.904950E-23	5.963480E-23	5.136113E-23	4.412048E-23	3.780826E-23	3.232500E-23	
3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516074E-20	6.492191E-21	1.458365E-21	6.073307E-22	4.716704E-22	4.503316E-22	4.420672E-22	4.308815E-22	4.150798E-22	3.953169E-22	3.725807E-22	3.478337E-22	3.219362E-22	2.956253E-22	2.695104E-22	2.440776E-22	2.196987E-22	1.966431E-22	1.750918E-22	1.551509E-22	1.368658E-22	1.202330E-22	1.052121E-22	9.173471E-23	7.971360E-23	6.904898E-23	5.963434E-23	5.136072E-23	4.412012E-23	3.780794E-23	3.232473E-23	
3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516074E-20	6.492190E-21	1.458363E-21	6.073293E-22	4.716688E-22	4.503299E-22	4.420654E-22	4.308797E-22	4.150780E-22	3.953151E-22	3.725789E-22	3.478319E-22	3.219345E-22	2.956236E-22	2.695088E-22	2.440762E-22	2.196973E-22	1.966418E-22	1.750906E-22	1.551498E-22	1.368648E-22	1.202321E-22	1.052112E-22	9.173398E-23	7.971294E-23	6.904840E-23	5.963382E-23	5.136027E-23	4.411972E-23	3.780759E-23	3.232442E-23	
3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516074E-20	6.492189E-21	1.458362E-21	6.073277E-22	4.716671E-22	4.503281E-22	4.420635E-22	4.308776E-22	4.150759E-22	3.953130E-22	3.725768E-22	3.478299E-22	3.219326E-22	2.956218E-22	2.695071E-22	2.440745E-22	2.196958E-22	1.966404E-22	1.750892E-22	1.551486E-22	1.368637E-22	1.202311E-22	1.052103E-22	9.173316E-23	7.971221E-23	6.904774E-23	5.963324E-23	5.135975E-23	4.411927E-23	3.780719E-23	3.232407E-23	
3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516074E-20	6.492188E-21	1.458360E-21	6.073260E-22	4.716652E-22	4.503260E-22	4.420613E-22	4.308754E-22	4.150736E-22	3.953107E-22	3.725746E-22	3.478277E-22	3.219304E-22	2.956197E-22	2.695051E-22	2.440726E-22	2.196940E-22	1.966388E-22	1.750877E-22	1.551472E-22	1.368624E-22	1.202300E-22	1.052093E-22	9.173224E-23	7.971138E-23	6.904701E-23	5.963259E-23	5.135918E-23	4.411876E-23	3.780674E-23	3.232368E-23	
3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516074E-20	6.492186E-21	1.458359E-21	6.073240E-22	4.716630E-22	4.503237E-22	4.420588E-22	4.308728E-22	4.150711E-22	3.953081E-22	3.725720E-22	3.478252E-22	3.219280E-22	2.956174E-22	2.695029E-22	2.440705E-22	2.196921E-22	1.966370E-22	1.750861E-22	1.551457E-22	1.368610E-22	1.202287E-22	1.052082E-22	9.173121E-23	7.971046E-23	6.904618E-23	5.963186E-23	5.135853E-23	4.411819E-23	3.780624E-23	3.232324E-23	
3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516074E-20	6.492185E-21	1.458357E-21	6.073217E-22	4.716605E-22	4.503210E-22	4.420561E-22	4.308700E-22	4.150682E-22	3.953052E-22	3.725691E-22	3.478224E-22	3.219252E-22	2.956147E-22	2.695004E-22	2.440682E-22	2.196899E-22	1.966349E-22	1.750842E-22	1.551440E-22	1.368594E-22	1.202273E-22	1.052069E-22	9.173005E-23	7.970942E-23	6.904526E-23	5.963104E-23	5.135780E-23	4.411755E-23	3.780568E-23	3.232274E-23	
3.414018E-15	3.170307E-15	1.384155E-15	4.301400E-16	1.103597E-16	2.506547E-17	5.234174E-18	1.028143E-18	1.929653E-19	3.516073E-20	6.492183E-21	1.458354E-21	6.073192E-22	4.716578E-22	4.503181E-22	4.420530E-22	4.308668E-22	4.150649E-22	3.953019E-22	3.725659E-22	3.478192E-22	3.219222E-22	2.956118E-22	2.694976E-22	2.440656E-22	2.196874E-22	1.966326E-22	1.750821E-22	1.551420E-22	1.368577E-22	1.202257E-22	1.052054E-22	9.172875E-23	7.970826E-23	6.904422E-23	5.963011E-23	5.135699E-23	4.411683E-23	3.780504E-23	3.232219E-23	
