3.025055E-16	3.968487E-19	5.246027E-18	9.642741E-311	1.529422E-311	0.000000E+00	0.000000E+00	
3.030660E-16	3.968413E-19	6.888701E-18	9.602539E-311	1.523028E-311	0.000000E+00	0.000000E+00	
3.031469E-16	3.968404E-19	7.087683E-18	9.597645E-311	1.522250E-311	0.000000E+00	0.000000E+00	
3.033142E-16	3.968394E-19	7.547195E-18	9.592156E-311	1.521377E-311	0.000000E+00	0.000000E+00	
3.034703E-16	3.968382E-19	7.951869E-18	9.586002E-311	1.520399E-311	0.000000E+00	0.000000E+00	
3.036526E-16	3.968370E-19	8.413581E-18	9.579102E-311	1.519301E-311	0.000000E+00	0.000000E+00	
3.038664E-16	3.968355E-19	8.949135E-18	9.571366E-311	1.518071E-311	0.000000E+00	0.000000E+00	
3.041066E-16	3.968339E-19	9.547841E-18	9.562693E-311	1.516692E-311	0.000000E+00	0.000000E+00	
3.043767E-16	3.968321E-19	1.020844E-17	9.552971E-311	1.515146E-311	0.000000E+00	0.000000E+00	
3.046956E-16	3.968301E-19	1.098227E-17	9.542075E-311	1.513413E-311	0.000000E+00	0.000000E+00	
3.050613E-16	3.968278E-19	1.186330E-17	9.529864E-311	1.511471E-311	0.000000E+00	0.000000E+00	
3.054755E-16	3.968253E-19	1.285225E-17	9.516181E-311	1.509295E-311	0.000000E+00	0.000000E+00	
3.059501E-16	3.968224E-19	1.397978E-17	9.500852E-311	1.506857E-311	0.000000E+00	0.000000E+00	
3.064913E-16	3.968192E-19	1.526161E-17	9.483683E-311	1.504127E-311	0.000000E+00	0.000000E+00	
3.070912E-16	3.968156E-19	1.666695E-17	9.464455E-311	1.501069E-311	0.000000E+00	0.000000E+00	
3.077949E-16	3.968116E-19	1.832477E-17	9.442927E-311	1.497646E-311	0.000000E+00	0.000000E+00	
3.085613E-16	3.968071E-19	2.010787E-17	9.418831E-311	1.493814E-311	0.000000E+00	0.000000E+00	
3.094344E-16	3.968020E-19	2.213376E-17	9.391868E-311	1.489527E-311	0.000000E+00	0.000000E+00	
3.104286E-16	3.967963E-19	2.443840E-17	9.361706E-311	1.484730E-311	0.000000E+00	0.000000E+00	
3.115461E-16	3.967899E-19	2.701970E-17	9.327979E-311	1.479367E-311	0.000000E+00	0.000000E+00	
3.128224E-16	3.967827E-19	2.997301E-17	9.290282E-311	1.473373E-311	0.000000E+00	0.000000E+00	
3.142310E-16	3.967747E-19	3.320862E-17	9.248166E-311	1.466676E-311	0.000000E+00	0.000000E+00	
3.158413E-16	3.967656E-19	3.691375E-17	9.201137E-311	1.459198E-311	0.000000E+00	0.000000E+00	
3.176203E-16	3.967555E-19	4.097819E-17	9.148655E-311	1.450852E-311	0.000000E+00	0.000000E+00	
3.196572E-16	3.967441E-19	4.564168E-17	9.090125E-311	1.441546E-311	0.000000E+00	0.000000E+00	
3.219368E-16	3.967314E-19	5.084611E-17	9.024897E-311	1.431174E-311	0.000000E+00	0.000000E+00	
3.244848E-16	3.967170E-19	5.664180E-17	8.952268E-311	1.419626E-311	0.000000E+00	0.000000E+00	
3.273642E-16	3.967010E-19	6.318530E-17	8.871470E-311	1.406779E-311	0.000000E+00	0.000000E+00	
3.305830E-16	3.966830E-19	7.047243E-17	8.781681E-311	1.392504E-311	0.000000E+00	0.000000E+00	
3.342538E-16	3.966627E-19	7.879975E-17	8.682015E-311	1.376658E-311	0.000000E+00	0.000000E+00	
3.383178E-16	3.966401E-19	8.796668E-17	8.571533E-311	1.359093E-311	0.000000E+00	0.000000E+00	
3.429116E-16	3.966146E-19	9.831918E-17	8.449240E-311	1.339651E-311	0.000000E+00	0.000000E+00	
3.480475E-16	3.965860E-19	1.098493E-16	8.314099E-311	1.318168E-311	0.000000E+00	0.000000E+00	
3.539059E-16	3.965540E-19	1.230293E-16	8.165036E-311	1.294472E-311	0.000000E+00	0.000000E+00	
3.603929E-16	3.965181E-19	1.375389E-16	8.000958E-311	1.268391E-311	0.000000E+00	0.000000E+00	
3.677267E-16	3.964777E-19	1.539281E-16	7.820778E-311	1.239752E-311	0.000000E+00	0.000000E+00	
3.760022E-16	3.964325E-19	1.724070E-16	7.623432E-311	1.208386E-311	0.000000E+00	0.000000E+00	
3.852680E-16	3.963817E-19	1.930366E-16	7.407920E-311	1.174136E-311	0.000000E+00	0.000000E+00	
3.957247E-16	3.963248E-19	2.162990E-16	7.173345E-311	1.136859E-311	0.000000E+00	0.000000E+00	
4.075400E-16	3.962609E-19	2.425871E-16	6.918968E-311	1.096439E-311	0.000000E+00	0.000000E+00	
4.208161E-16	3.961892E-19	2.720936E-16	6.644261E-311	1.052793E-311	0.000000E+00	0.000000E+00	
4.355224E-16	3.961088E-19	3.045834E-16	6.348981E-311	1.005884E-311	0.000000E+00	0.000000E+00	
4.523052E-16	3.960186E-19	3.417424E-16	6.033245E-311	9.557316E-312	0.000000E+00	0.000000E+00	
4.711666E-16	3.959174E-19	3.834575E-16	5.697612E-311	9.024264E-312	0.000000E+00	0.000000E+00	
4.922469E-16	3.958038E-19	4.299437E-16	5.343172E-311	8.461432E-312	0.000000E+00	0.000000E+00	
5.158426E-16	3.956765E-19	4.818186E-16	4.971634E-311	7.871556E-312	0.000000E+00	0.000000E+00	
5.424609E-16	3.955336E-19	5.402874E-16	4.585389E-311	7.258455E-312	0.000000E+00	0.000000E+00	
5.725251E-16	3.953734E-19	6.063295E-16	4.187576E-311	6.627136E-312	0.000000E+00	0.000000E+00	
6.062925E-16	3.951936E-19	6.804173E-16	3.782114E-311	5.983842E-312	0.000000E+00	0.000000E+00	
6.442210E-16	3.949920E-19	7.635331E-16	3.373664E-311	5.335993E-312	0.000000E+00	0.000000E+00	
